,대출등급
90546,0
53310,1
7171,1
57037,2
44965,1
29710,3
76724,1
55538,1
67344,0
37102,0
61093,3
16029,3
44722,2
40043,1
37694,5
29324,1
8895,3
45061,2
25653,1
4882,3
95699,1
84336,2
52898,1
89245,1
55817,4
17257,2
3889,1
7370,2
25659,1
23490,2
27709,1
85287,2
24248,3
26731,1
80656,2
84022,3
47847,2
46328,0
30685,2
44228,0
5593,1
57454,1
26634,0
17735,3
2321,0
96208,3
30858,1
50905,2
7639,4
51217,0
80303,1
69724,0
86497,3
34311,1
65974,2
70877,0
20419,1
36260,3
56580,0
53045,1
25831,3
24091,1
70745,1
64257,4
52202,2
74689,0
94832,1
38375,3
55140,2
91298,3
4179,2
4144,4
15239,1
48651,0
16023,2
86580,1
45783,4
53244,3
41636,4
86020,0
293,2
18186,1
31775,2
54328,2
89732,1
16303,2
82892,4
62227,0
89663,2
38336,0
94119,1
2435,4
77331,2
31146,1
49172,2
1403,2
92532,3
44114,1
80203,0
79010,5
46271,2
31945,1
42075,1
65138,0
89769,1
13625,1
26534,3
56426,1
70184,2
17153,2
83793,3
80214,3
5611,2
8679,1
47624,0
29768,1
50274,0
49708,3
65139,3
61589,2
68448,4
9397,3
70731,0
45289,1
60221,5
47595,1
56120,1
23972,4
93368,1
1628,0
91452,1
17847,1
36790,1
56852,1
10973,1
52964,1
45685,2
14130,1
39532,3
54544,2
41584,2
29977,3
59567,1
24535,2
52574,2
57130,1
31746,0
70687,2
9412,1
81963,4
53271,4
22436,1
70193,0
87666,1
88560,2
79118,2
33287,3
95630,1
60255,1
25735,1
48494,0
83336,2
9504,3
43881,4
1249,1
60975,0
81903,1
21279,0
74361,1
26655,1
45896,0
32079,0
63142,3
46665,1
42586,1
38713,1
52793,1
37474,3
92129,2
1912,1
72190,1
65732,1
82317,3
33690,6
95707,2
3470,1
33701,1
52064,2
70933,2
94158,2
24052,3
79962,1
95956,2
7454,2
69593,2
17948,1
61955,2
83666,2
60356,1
10437,1
33189,2
5761,1
80470,1
73735,1
88382,0
27828,0
28800,3
21518,3
70811,3
84552,2
84230,0
48024,3
35164,6
85524,2
26664,3
43573,1
74213,3
84274,2
70127,2
73893,2
17525,6
23854,2
82441,1
72635,1
83489,0
85587,0
31785,1
36634,1
48413,2
17368,3
40275,2
44915,2
82935,1
15015,3
168,3
19855,2
61201,1
7855,2
10940,2
83086,1
56036,0
15117,1
71498,2
24227,4
50903,2
69152,1
6984,1
96282,3
8916,1
2943,1
64407,3
70948,2
45006,2
61445,0
19044,1
61337,1
2698,2
65831,3
46761,3
95264,1
62362,1
6853,2
51853,0
73938,2
71294,2
70982,0
70499,0
65250,1
46134,3
21708,1
62423,0
5727,2
21311,1
38476,0
57222,6
86449,1
52343,0
45664,2
38797,2
43250,2
25663,2
51929,3
13305,0
27605,2
72864,2
49690,2
29346,1
84090,1
11009,1
47300,1
95728,2
21667,0
92982,1
68023,0
58226,2
5315,2
25242,6
29212,1
90835,2
5086,1
83745,0
95303,0
52962,2
24647,3
79626,2
25567,1
85977,1
54912,2
69723,4
58568,0
87591,2
28421,1
9092,1
68756,1
79106,1
64790,1
37974,2
6878,1
92886,2
76216,1
49505,0
74134,3
92938,2
8163,0
76256,2
23342,0
49595,2
32167,2
56947,1
89311,2
88481,2
89268,1
17762,0
73227,1
39722,2
7531,2
71223,2
45221,4
279,1
26297,0
57635,2
16832,1
45964,1
17378,2
28310,1
52287,4
30667,2
69456,2
25030,1
22794,3
26786,2
4903,3
62769,1
2924,2
81446,3
41150,1
24486,3
22475,4
18953,3
56842,2
40909,4
66039,2
4597,0
90456,1
11458,0
88296,4
64255,2
47426,1
82670,3
62546,1
55268,2
27462,3
9009,3
28066,4
20238,2
62298,4
20698,0
3243,2
87039,2
33724,1
71492,3
18301,1
63449,0
80005,0
29676,1
78555,2
13961,2
42233,3
94971,3
82933,1
77175,3
62409,2
75994,2
90784,1
80962,2
33334,3
24870,5
84742,2
69639,1
39427,3
29279,1
34575,2
49417,0
56047,1
46625,0
30832,2
5791,2
47189,2
1442,1
16769,3
73690,0
42973,0
88843,2
259,1
39147,2
49867,1
35918,3
28430,1
94588,2
30873,0
28145,3
12137,1
88871,3
62710,1
13504,1
41338,1
78620,3
41309,2
25617,3
81933,1
51036,3
51189,1
96176,1
19278,2
29157,3
25726,0
22620,1
84599,0
22283,2
83003,4
65837,1
31200,3
44187,2
75171,3
15601,1
19395,4
92376,1
54766,1
24496,2
51858,2
54748,3
40683,0
3864,2
58881,2
33440,0
58658,1
28777,3
78623,0
47815,2
46340,0
70019,2
19533,0
79802,3
2520,5
22826,1
15089,3
55698,2
36675,2
65055,0
46902,4
65036,2
31434,2
48806,4
59745,2
62712,1
50428,0
41448,1
4463,2
19729,3
69335,5
8684,0
23861,1
25918,3
5813,2
4109,2
26282,5
29989,2
12988,3
67706,0
13420,2
87806,2
50577,1
61938,1
65195,2
3668,0
86423,1
94775,3
12695,3
16005,1
46599,1
79768,2
18211,4
55279,1
27138,3
69362,2
9876,0
95133,3
17316,2
78338,2
48522,1
15472,2
55059,2
91479,2
30267,3
4946,2
19033,1
42559,0
43910,3
417,1
39844,1
95313,3
13734,0
68348,3
82471,1
82551,3
39994,2
17755,2
51240,5
17772,2
91918,1
86558,3
89496,3
18153,4
47279,4
43820,1
51508,0
74466,1
5479,1
35773,1
81501,2
62399,2
95637,2
91349,2
5806,4
73698,1
95055,0
15638,2
6357,1
72054,3
70768,1
89152,1
29259,2
24939,2
70451,2
50981,2
83950,0
62560,2
4984,1
36138,2
4599,0
44944,2
80678,0
19025,1
94074,0
18724,1
39207,2
30304,1
24445,0
79811,3
32503,0
71400,2
81976,2
17771,5
55483,1
38117,2
74698,4
8512,2
23632,2
41109,4
66839,0
89942,2
16374,2
80850,1
37844,3
77240,1
48539,2
22035,3
22647,0
88622,2
21125,2
58458,0
67302,1
45169,2
26891,0
47134,2
88845,2
68265,0
18583,2
88815,0
47477,0
58503,1
47191,3
52834,0
2024,3
17412,2
52332,5
13929,1
13262,1
45245,2
45249,2
10937,3
72040,3
3135,1
7392,3
81104,3
27978,2
45358,1
36244,2
75933,3
42000,3
50733,1
44353,3
73756,2
66086,2
96148,1
42407,2
72820,2
77014,3
86307,4
86913,0
93104,1
19259,3
72975,2
58420,1
14655,4
72866,1
22733,1
65471,1
53830,1
1084,0
1914,5
48803,0
87261,4
40025,1
26951,1
87238,0
57978,1
36831,2
16265,1
70345,1
34225,2
65550,2
86322,2
16316,1
39903,2
49264,0
24080,0
70884,2
49138,2
2375,0
44963,1
67472,3
11584,1
91148,2
71728,1
85905,2
18128,2
72013,1
74590,2
22307,0
57192,4
91536,1
43289,1
6766,2
43869,4
93638,1
6295,0
84969,1
55661,2
69347,0
6579,2
2149,5
21371,4
86566,0
62001,3
52085,2
1559,1
38366,1
70621,2
23704,4
59029,2
11349,1
33685,1
6094,1
26327,3
39079,4
64866,0
25648,2
56045,4
76139,2
12578,2
25768,2
59822,1
81301,1
28155,2
22648,1
85664,1
31288,1
29428,2
34374,4
86195,1
4814,3
79252,1
26744,2
66179,1
85716,1
54362,1
54226,2
82088,0
69930,0
562,1
64750,1
41476,1
63305,0
66498,0
79323,4
49745,1
31342,1
39683,1
81454,1
74771,0
88255,4
44415,3
3216,1
59580,2
59169,3
24521,0
57528,3
87250,5
53024,4
60837,1
45315,3
72119,2
3191,1
22653,1
82405,0
469,2
71563,2
39916,3
54076,0
23179,0
64733,1
86265,4
79509,1
61864,0
872,0
64669,3
77535,1
20935,4
80403,1
84094,2
87006,2
73131,3
76636,2
62803,2
58518,1
22313,1
16490,2
90450,4
21786,2
80064,1
86376,2
90437,0
45935,1
37338,0
48930,1
54527,4
65541,1
74511,1
82459,0
78117,3
48464,2
49709,4
57363,1
59673,1
39963,3
84871,1
80989,2
16165,1
79722,2
83028,1
70739,5
16568,3
11716,1
5550,2
39015,0
2313,2
42,2
90840,4
76785,2
74085,1
69684,1
42428,4
85672,4
28891,3
33971,2
5919,4
40524,0
48327,5
32916,3
50198,2
12156,3
88097,0
62716,0
82643,0
83222,3
77700,4
12028,0
71398,2
5973,2
34910,1
41078,3
60702,1
91133,2
47253,2
52306,0
5851,4
54564,1
68193,2
30204,3
46886,2
89601,0
64918,2
66876,3
22665,2
58957,3
14157,1
71287,1
38804,1
75249,1
84886,2
38355,2
51564,1
17668,4
17185,1
63698,3
1218,1
71658,0
78072,2
74564,0
32355,2
56683,2
75257,2
18667,0
61355,3
55753,1
35401,1
76874,2
66975,5
778,3
67630,2
28498,4
27511,1
40763,3
14026,2
26801,1
58521,2
69825,2
45500,2
72573,0
1786,2
7846,1
70815,3
69556,1
41914,1
39443,0
33220,1
46379,1
90196,0
54438,2
9297,3
51782,1
4318,2
89842,2
49439,4
64777,1
93271,2
90181,3
14928,1
74937,2
62457,3
52213,1
44779,4
32001,4
8173,2
83545,0
38295,1
94569,0
8618,2
81908,3
32393,2
45438,2
11614,0
26275,0
46647,2
26293,2
93287,1
79521,2
88933,1
84195,1
17532,1
40945,0
74669,0
34028,0
58618,2
27465,1
73712,1
44687,6
11913,1
82901,0
32025,2
23563,3
32305,2
36828,2
49817,3
71873,1
95457,1
42604,1
65083,1
85865,1
11109,2
43376,5
45886,2
36083,3
68884,1
15583,2
28497,5
18151,2
56170,1
24814,2
66055,5
47215,1
3157,0
95719,0
82558,1
91449,1
80343,2
41143,1
3673,0
21336,2
31112,2
19231,1
3888,5
26996,1
31537,2
22419,3
40210,2
63180,2
61254,2
69965,0
46423,1
3195,3
68470,5
58828,2
10422,1
53654,1
35456,3
6349,3
90113,2
31759,2
38744,2
18281,4
15017,1
47114,4
61731,1
80663,2
39133,2
4497,1
9580,4
33513,2
19858,2
22478,1
3055,1
43665,1
2291,2
79936,3
1492,1
84515,2
25073,1
72518,0
81448,0
62919,1
65782,2
13448,2
34046,5
78339,2
80,0
13199,1
14375,3
11801,2
41626,4
77409,1
36649,1
66792,2
81819,0
89743,3
42759,0
32534,0
37719,4
18242,0
7244,0
69151,3
35386,2
17511,1
82689,2
81894,3
55564,3
91993,2
28911,2
92440,0
76088,0
39227,3
63867,4
62460,0
6809,5
66796,0
13423,2
41122,0
33013,1
25310,2
88261,4
51816,3
48312,1
81480,1
22073,5
28324,1
22779,2
85418,1
20614,1
1876,0
50885,0
78250,1
58542,1
43678,1
85120,4
13883,2
79669,0
73793,1
93218,1
73717,0
77322,2
16648,1
89218,1
37874,1
14898,2
76903,2
78343,0
75483,0
45402,1
59832,2
35086,0
15473,2
11427,3
94660,4
10394,1
95862,4
72457,2
50816,5
19112,1
83797,2
39124,1
57530,3
14514,1
55519,0
78376,2
19111,2
64159,0
7212,4
88307,2
31753,2
89682,2
70876,2
29069,2
12032,1
78768,3
42993,1
52578,2
65667,3
73248,2
23188,2
12908,2
48800,2
43652,2
31816,1
3471,1
76073,0
57198,2
24285,1
8862,1
5192,4
71352,2
74892,3
77929,0
28344,2
4091,2
17818,0
83473,1
82010,2
29363,0
15447,3
43963,0
76815,1
3224,4
30120,2
52928,4
68459,0
38339,0
74245,0
61275,1
10568,3
14376,1
87253,0
36583,0
46066,2
89470,0
58311,2
89837,0
44117,1
63535,2
22755,0
19474,2
58090,1
68583,5
32077,2
60928,2
6992,1
34082,1
52908,2
68950,2
85203,3
46312,3
70146,2
43017,0
64583,0
78662,4
27092,1
61348,3
72466,2
88313,2
90127,0
52975,2
31366,3
21153,0
30082,1
41269,1
51551,0
93518,0
59581,1
54525,3
12980,2
22863,2
69502,2
53203,3
91244,3
87329,3
52155,1
82636,5
27485,3
46500,2
45345,4
70348,2
72066,2
55260,0
87581,2
52493,5
68427,0
31850,0
45937,2
67613,1
61433,0
21102,1
76395,2
56209,2
28305,2
46458,2
80547,1
71009,1
84183,1
54845,2
12552,5
76509,1
72194,1
25095,2
51080,2
68908,0
46540,3
2794,3
74973,4
14892,3
37495,1
87682,0
94376,2
44657,0
493,5
30159,0
73892,1
87698,2
46639,3
4127,0
55495,3
40965,2
79205,2
84758,3
46753,0
19618,1
23784,2
32029,1
17527,3
19950,3
90435,1
90025,1
57092,1
55675,3
62378,0
20932,3
25619,1
90409,5
66962,5
29602,2
14111,0
90631,2
49256,2
27529,2
29410,2
17100,0
58139,1
27290,0
6072,4
11624,4
19384,2
46861,1
37990,2
31373,1
82330,2
9844,2
53516,2
53206,2
94127,3
45799,0
72150,1
16561,1
2414,0
18603,2
89591,2
78957,5
5817,2
2989,5
16955,0
5217,0
78669,3
7283,1
57102,3
9324,2
77144,3
94125,1
90762,0
29606,0
71260,3
93248,2
2081,1
43493,2
62128,2
20479,0
71123,1
30900,2
85131,1
78995,1
43186,2
47354,0
24587,3
32374,1
12354,2
70226,2
74467,1
95242,0
57932,2
30649,4
69739,4
94058,2
2571,2
91108,2
43468,3
1722,4
71714,2
82043,1
70698,3
66620,4
11387,1
9404,2
21990,2
24495,0
20703,2
71626,1
87944,1
43758,2
41920,1
28630,0
47150,4
84312,1
76486,1
21278,4
14742,2
25569,4
44935,2
34792,3
39830,2
48808,1
16686,3
65143,2
84170,1
16818,0
80770,1
75366,0
82617,1
45019,1
22403,3
63528,0
68315,3
18382,0
26336,0
30990,3
65515,1
21933,0
2519,0
9407,4
42988,4
26328,1
75082,2
33051,2
6372,2
24971,2
72545,0
18324,2
62750,0
15624,3
65548,2
96110,3
92864,0
36105,2
68027,0
27742,2
91592,2
64865,1
29497,3
55220,2
82510,2
53803,0
85255,3
9282,1
3489,2
96203,2
47196,0
7282,2
61819,4
29007,4
71688,1
81441,1
47157,4
61281,1
57868,4
82931,1
54718,4
52916,0
34563,1
5451,3
10697,2
28165,1
90855,2
47444,3
10839,1
63928,0
59946,0
1964,3
36344,1
36111,0
84031,2
34542,0
27683,1
76842,1
54689,2
1115,1
42434,3
53386,1
63273,1
4822,1
81440,4
77089,3
62268,1
54313,1
33124,1
26043,0
57013,4
89650,0
45373,3
93036,1
49556,0
22783,2
12426,2
44064,1
46800,0
71152,1
92908,1
67201,1
4440,1
52060,0
45356,4
65540,0
78096,1
37509,0
81148,4
488,0
2841,1
43900,0
15912,2
79180,1
42773,1
73641,0
76995,2
52691,1
4644,0
14716,3
91284,3
7631,1
43730,5
39299,1
57831,3
48776,1
9743,1
92450,2
272,2
86968,4
35945,0
47977,1
22587,2
50724,4
85315,2
28810,0
37219,2
17029,2
44149,2
75583,2
20035,2
86254,3
43558,1
75882,1
41842,6
6335,2
20357,3
62200,5
59991,0
48607,2
75050,3
64823,1
51277,1
18313,2
42269,3
14143,2
27608,4
16097,0
39081,0
65440,2
39514,0
55774,1
19498,1
28633,1
56559,1
87673,0
93079,1
87528,4
22770,3
28375,0
14612,2
32063,2
53504,2
93017,3
64541,2
42694,2
20176,2
34537,0
11066,2
32975,1
37225,2
26426,2
23994,0
55150,2
41735,1
30296,3
17077,3
5515,2
49035,0
23653,3
65874,0
61754,3
25379,1
94169,3
25050,1
59225,2
51444,1
61276,3
83035,1
50123,1
70198,3
1212,1
75572,2
85644,1
93256,0
25866,3
39713,4
77291,3
20542,2
19098,0
48985,3
25175,2
71167,2
78970,1
20288,0
46609,2
35405,1
11752,2
25172,2
31031,1
51855,4
33977,3
5915,2
38292,3
57835,0
12453,3
72984,2
7011,2
95935,0
24153,0
58696,1
117,1
60951,0
63271,0
54498,1
94955,0
12164,5
95429,0
63917,3
55601,0
47821,1
13870,1
83848,2
69538,1
30619,2
51412,2
78445,2
59858,5
93759,2
75352,0
48649,1
5278,2
74329,1
51975,4
80465,2
72871,2
37459,2
80197,1
86378,0
95087,2
42762,2
48906,4
53482,0
42964,2
95893,2
59543,2
12063,2
73645,2
14683,1
44628,1
37264,0
48351,0
34216,4
54917,1
66121,0
46654,0
22137,1
63997,1
34306,4
27468,0
20558,2
70372,1
82815,1
28988,4
50827,0
86287,1
44004,1
73035,2
49656,1
91393,1
57655,2
49133,3
2025,2
83136,4
51303,0
14460,2
42360,1
91642,3
9865,2
22027,2
36,1
67961,0
87365,3
55622,0
46249,1
58700,1
44590,2
38296,0
22139,3
93579,1
39466,2
73194,1
25062,1
53080,3
18170,2
71747,2
55459,3
82820,0
7965,1
83074,2
14832,1
43767,3
16411,1
81739,1
84294,3
36023,2
44618,3
433,2
65806,2
94995,3
39621,0
54963,4
68546,3
42876,6
68926,2
19816,0
2543,3
66233,3
8110,0
53139,3
21272,3
65330,3
7850,0
41660,0
82902,1
57643,1
67030,2
66656,0
94594,1
12953,2
93369,2
21424,0
20640,0
85263,2
3279,1
7349,1
19640,0
13690,2
61054,1
37242,0
79404,2
26481,4
43394,2
32719,1
78712,4
75373,2
76253,2
79231,2
23818,1
75899,1
3869,0
26562,2
63982,3
87705,5
15151,5
78752,2
78968,1
73103,1
17543,2
47078,1
59552,1
74906,4
45834,1
7422,1
4310,1
78661,2
51003,1
72416,0
85046,1
10799,1
42751,0
67967,1
69073,1
10556,1
59201,1
92812,2
70291,0
45495,0
41100,0
40738,0
82602,2
67927,3
70870,1
21223,2
64173,1
42655,1
50671,2
50322,1
87291,2
59864,1
38824,1
35385,4
77514,4
21554,6
37603,0
28915,2
37936,4
5623,1
84510,2
18402,0
78646,3
60559,1
80719,0
68370,1
60490,3
66075,1
28711,0
76121,2
65694,1
35419,0
1504,2
87089,0
18378,1
56435,3
43526,0
81494,2
96259,2
58234,4
92585,3
48435,1
30279,1
52912,2
19240,0
40105,1
24877,1
10934,1
7807,0
52881,1
81530,2
2956,4
50652,2
65075,2
78988,0
23316,5
68324,0
34006,1
86808,1
92658,1
4023,3
83428,2
54639,4
16531,1
26999,2
53443,4
84310,0
25944,0
85438,2
95455,1
60544,0
76035,4
51580,1
70271,1
69905,3
24796,2
55157,2
69530,0
68432,1
38110,2
24379,2
63476,0
78918,1
55424,1
28454,3
64831,1
92628,1
3261,1
34742,3
3553,3
25452,3
18129,2
50974,3
24657,2
6158,3
36302,1
85836,2
76178,1
74899,2
16600,4
45060,1
17644,2
90387,1
90972,1
85043,1
49235,2
3648,0
74112,1
96216,2
71587,1
84705,2
23386,2
31315,2
19079,3
32028,2
52444,0
90806,2
27585,3
19909,0
46617,2
83548,5
81394,2
82792,1
84555,0
34366,1
11055,1
75618,0
34694,0
11833,0
68942,1
65051,2
66151,1
83704,2
21033,1
12454,2
78546,0
35437,5
62846,3
51162,4
50649,0
58596,2
2909,3
90577,1
58345,1
4646,1
25907,3
83085,2
38389,1
91560,1
13807,0
11813,4
86232,1
6019,2
65811,1
7910,1
96290,4
85708,1
46547,2
21741,2
69142,0
48355,4
89073,3
11612,4
38549,1
16004,1
43539,1
33847,1
59707,0
5905,1
39181,0
30993,3
49228,1
52103,2
54827,1
32038,2
58014,3
13586,4
50209,1
66855,1
1806,2
25738,2
20717,1
59166,1
30158,1
12665,2
10390,0
74469,3
851,3
44854,1
85452,1
42477,2
55420,2
66638,3
91247,2
16709,2
10576,3
43418,3
13651,0
31014,2
70270,3
25219,2
55612,3
77245,1
61018,1
95212,1
17926,4
92248,1
38005,2
42186,2
57189,1
25448,1
29107,2
11211,2
26348,1
29513,1
86870,3
7310,3
4996,0
1236,2
73561,0
53048,1
23824,0
9441,1
30311,2
67789,1
73244,1
44518,1
27115,0
2584,3
40558,2
69871,2
10691,2
41077,0
46127,1
70534,0
21759,3
71201,1
61738,1
69417,1
89778,2
13724,2
64796,3
64516,3
77030,3
51141,0
58652,0
6132,1
33927,2
21775,1
78941,3
4871,0
5983,2
52856,0
85974,1
24410,1
29717,1
32656,4
57310,2
77671,2
23362,1
68975,2
91663,2
60130,2
25916,2
37155,1
30540,1
36028,2
62236,3
18733,2
48323,3
47941,1
67600,1
1800,1
24749,0
76930,1
70405,4
38795,2
17842,2
23268,0
75615,3
75103,0
45253,0
21610,2
77691,3
90350,4
37044,1
17408,0
28043,1
9458,4
27591,0
57093,2
73820,1
30073,3
41153,3
48423,2
869,2
27944,1
75783,1
79974,3
85078,2
68764,5
4574,4
37314,2
47602,4
49636,0
34607,2
19024,0
92413,2
60026,1
41980,0
90692,1
90302,0
31504,6
51562,1
69363,3
15104,0
86329,1
92754,1
39685,1
91416,1
55031,3
33550,1
93709,2
94456,0
46692,2
55672,1
42399,0
80450,3
3776,1
67799,1
8297,2
932,0
30630,3
46296,1
28207,4
58553,1
22140,0
18562,1
89304,0
35242,0
96114,1
27228,2
67298,2
32162,5
25594,0
13675,3
153,0
50500,2
33363,2
10879,2
65359,2
54267,3
47406,1
12805,1
39678,2
56399,2
35772,2
32549,2
18475,2
74379,2
13553,2
9935,1
24255,4
49589,0
93470,0
79687,1
83924,2
9527,2
31522,2
46993,3
75752,3
40147,1
43791,2
91171,2
20305,1
49920,0
29779,3
82079,2
40364,0
8424,0
1036,0
72424,6
83734,2
56234,2
46918,2
70979,0
51919,1
64235,1
12816,2
11418,2
4379,0
48569,0
79570,3
93332,1
45393,0
93645,1
61588,0
8401,1
24658,1
2602,3
40223,1
26046,3
81720,2
47810,3
32907,2
42766,1
47531,0
74087,1
83236,1
14077,3
76268,1
31835,1
24821,2
82732,2
84177,2
61480,1
78370,4
25989,0
14004,3
23212,2
60598,1
26112,2
49741,0
37650,0
64929,1
57110,1
11715,1
40442,3
56413,1
41783,4
25356,2
25597,1
9278,0
46569,1
69361,0
58985,1
49872,1
53295,2
3385,3
93928,1
93464,2
74806,1
489,0
61468,1
139,0
71715,1
53675,0
828,0
52701,3
92595,4
71246,0
91433,1
35897,3
78480,2
84109,1
7949,3
64977,1
93189,2
2239,1
23326,0
91876,2
13743,2
71843,2
71477,2
94482,2
39600,2
1311,3
21186,1
52792,1
25245,1
23217,1
57631,0
30128,4
49294,1
56548,4
65809,1
1906,4
64022,2
6384,2
56174,3
57790,2
77028,3
10143,1
2221,1
47378,2
53987,2
15314,1
88069,1
41073,1
2127,5
46478,2
62606,4
52399,0
531,1
40651,2
57396,1
82796,1
90541,3
95331,2
30532,2
30757,4
35390,1
86520,4
33081,1
69097,3
25017,3
26884,0
32694,1
5196,1
34973,3
70437,0
32415,2
82421,1
32926,1
88047,1
11795,1
27348,3
57875,3
29598,4
48508,3
61744,1
35524,1
80550,1
9973,1
5283,1
57290,2
9841,2
24484,2
76557,1
42793,1
55864,0
54800,1
30008,6
10828,1
56624,2
94529,2
57239,0
48970,0
68676,0
30402,0
38000,2
27467,1
5128,0
13272,2
65822,2
96185,2
58561,2
27732,1
25059,1
7744,1
43708,3
26975,1
35663,2
20009,0
56718,1
69117,0
87093,0
35632,1
11902,1
42245,1
36202,2
3867,2
26751,6
81299,0
94425,1
87589,3
73928,1
40392,3
80048,2
44216,2
21903,3
16837,2
49346,2
62464,1
95373,0
28669,0
37815,1
17710,0
92032,1
43711,0
3932,1
30846,1
73034,2
12315,3
53354,3
56847,3
52734,3
10494,3
32568,2
30614,0
5396,4
86896,2
15414,1
1176,2
54327,1
23689,3
39259,1
58759,0
55304,3
48056,1
71682,0
94977,2
42412,2
78321,1
60871,2
90646,5
12405,1
55023,5
81257,2
85811,3
76235,5
10346,2
94468,4
32736,1
22552,0
75929,1
36331,0
42826,0
55474,2
62229,2
41593,2
94252,0
1749,0
51723,4
55813,3
76244,0
73668,0
15059,2
41761,4
13666,4
60655,1
17288,1
61626,3
13283,1
39021,3
5845,2
64740,0
88731,2
70331,3
59719,0
63596,2
58391,2
80447,1
64720,0
46831,1
93680,3
23789,2
82844,3
20894,2
59730,4
61216,2
39558,4
33069,1
70753,1
13606,1
75854,3
75763,1
39040,0
6671,2
7778,2
67038,2
11770,4
49517,3
86509,3
46541,4
84158,2
39727,1
73181,1
48480,1
61032,4
25574,1
39142,2
51721,6
6642,4
45791,1
77179,1
44345,1
43840,1
95091,2
24649,2
53533,2
60582,1
74290,2
15289,0
54593,2
10729,0
36672,2
3543,2
38111,1
66647,2
55546,0
13048,3
40421,3
1079,2
45984,2
49146,3
68737,4
66118,0
77263,0
79236,2
42954,2
3762,2
24689,1
57724,4
88672,1
16091,1
94591,2
84423,4
37782,4
9066,1
69959,2
64471,1
91004,0
42933,1
38311,1
1600,2
80532,1
18047,0
48144,1
17572,4
18889,0
81255,1
70002,0
26838,1
16,3
36709,2
39167,3
87099,2
45961,1
64786,4
85464,2
24930,5
60071,0
26242,2
72464,0
92287,2
52020,3
77970,1
7315,2
41985,2
4404,2
4364,0
57871,1
2440,5
13219,2
90249,2
1171,2
61217,0
13566,3
77631,3
11508,1
86299,1
57233,0
50597,1
88107,3
55167,2
40879,0
63017,3
48917,5
40800,1
92715,2
80826,0
60411,0
46706,0
79300,3
89813,1
32682,6
22873,0
92215,1
9832,2
11558,2
72845,0
59765,2
47455,3
58739,1
44278,2
3624,1
79836,3
81890,3
10088,2
18076,1
33430,3
23482,3
11896,2
64166,1
53404,4
72559,1
1168,0
35894,2
50108,2
37463,1
85833,0
63094,2
43597,1
62280,1
19125,1
116,3
39008,2
80738,2
18827,4
46785,2
45755,2
5738,4
31616,0
83096,2
43386,6
29682,0
36846,2
47096,2
61087,6
91689,2
28440,4
30119,1
88368,4
75503,2
54108,2
79445,3
44862,2
66989,4
33497,1
21375,1
41603,0
77421,1
72598,0
26512,2
25825,4
53421,3
50456,2
76667,1
27838,4
15265,2
7334,1
96048,2
90461,2
26062,1
4718,2
5691,2
92917,1
75046,3
11444,0
75747,1
59753,1
45441,1
87456,1
67645,0
31874,1
22888,1
25737,3
42139,0
6914,2
10179,3
9429,2
20062,3
41417,1
35614,2
34214,0
74415,2
58773,2
58383,1
69415,2
42626,2
90235,1
64845,0
83678,4
8287,1
33464,3
80237,1
81302,2
70476,1
75550,3
68921,3
19336,6
93730,3
2908,5
57723,1
3154,2
1180,4
92592,1
60250,1
76816,2
14472,0
92969,0
76408,1
29077,2
80069,3
35481,0
90264,3
4058,4
85645,3
59697,1
6005,1
81168,3
5940,3
45814,1
26076,2
6587,1
38257,3
6765,1
44619,1
30152,2
53382,2
81397,0
86681,4
73431,3
11841,2
21874,1
85011,1
50344,1
17515,1
83890,2
54949,1
48263,1
22304,1
69401,2
27164,1
86740,2
18615,3
1593,2
9389,2
62629,3
32221,2
60931,3
95831,3
11121,1
74288,3
38949,2
16825,2
11993,1
86022,1
15065,2
94559,0
9532,1
78748,2
61483,2
82089,0
6761,2
61246,2
31085,0
25820,1
57486,2
33239,1
62137,1
70676,0
56586,0
38934,3
52309,3
55685,3
82948,0
86380,3
23109,4
56812,3
62304,0
32294,1
59533,0
48410,0
35469,1
67673,2
53221,0
16252,1
49012,4
85001,3
21662,4
7729,0
77292,4
86965,2
85048,1
46806,3
10057,3
58560,3
55001,3
23447,0
74693,3
36499,1
73798,1
72448,3
51038,0
40626,2
40312,2
83539,2
31305,4
74733,2
7127,2
67451,2
81196,0
31449,3
76247,3
9770,0
31606,3
4082,2
9332,1
18407,1
43653,3
49620,1
59915,1
7676,0
72477,2
89146,1
91330,0
26283,0
77608,2
52550,0
90349,3
76613,2
68761,1
81671,1
76987,2
29146,6
47137,0
56699,1
41722,3
3503,4
20162,2
36190,1
64910,2
52430,1
78323,2
31561,1
19742,1
30851,4
10752,1
77638,4
82064,2
32895,5
26529,2
60142,1
14653,1
79575,2
28610,1
11059,3
79130,0
20768,2
92088,0
83747,1
64550,5
56155,4
20761,3
96153,4
78257,1
93025,0
90448,2
58900,0
94254,1
66037,0
51408,0
29557,1
70236,1
7896,2
38948,4
94595,3
90777,2
7931,1
61956,1
44582,3
58724,2
59430,1
51432,0
11745,1
69715,1
55617,3
40591,1
55865,5
64302,1
4776,4
8476,1
41533,1
46269,1
65180,4
644,2
28408,3
69396,6
48818,2
51987,1
54640,2
93817,1
23648,4
50427,1
32299,0
52822,3
34080,1
73817,3
64853,0
2998,1
71735,1
27201,3
17787,1
20601,0
86868,0
67273,1
25368,0
75519,4
2549,3
50161,1
89035,0
13378,3
93320,0
